project,repo_name,repo_archived,repo_gone,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a53cba981,894,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a55d2cdc8,27,7,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aba90eb5b,2,1,1,507,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa238cb0a,24,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a4e283c3a,3,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,196,4,12,72,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab754d804,258,7,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,24,3,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ae66f3706,3,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,a591ffd4f,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a37aaac61,17,1,1,77,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a597022dd,8,2,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac4ae7b08,26,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a868cfe77,29,3,2,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,81,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a5dc541f5,3,2,5,21,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a99b14f07,5,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa238cb0a,538,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,63,2,1,70,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab2ece173,139,3,8,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa35e944c,2,1,1,99,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,193,7,2,68,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,6,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a95a7bc64,1,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab0b0a28,20,2,3,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a95a7bc64,8,1,5,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a229daffb,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a229daffb,2,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a18c03ea5,22,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab0b0a28,58,8,2,122,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,afcd40cb9,16,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ab06db1d7,11,1,3,67,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,131,24,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,12,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,12,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,16,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a22ea5b25,14,2,2,118,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a73a9574e,134,5,1,257,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a63e53439,28,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a63e53439,28,2,1,3,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a18a2143e,1370,12,5,322,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a868cfe77,13,2,1,17,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a7be41a7a,10,1,1,71,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac4ae7b08,94,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a3552c582,6,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab14f2c80,9,1,1,1129,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ad655184d,2,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a76060dbc,152,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a37aaac61,12,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,13,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,1,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,20,1,1,69,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a89dca5ef,6,2,2,7,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a468a7f64,2,2,3,19,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ad7aa5d4b,13,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,a0bc92532,4,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ae25f14a4,907,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac0bd2728,6,1,2,45,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a26210bab,101,4,3,45,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,138,9,3,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ae617e84f,178,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a26210bab,49,4,2,12,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,accc9933e,35,2,5,45,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab14f2c80,175,7,1,1727,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeac7bc7f,4,2,1,216,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,44,2,3,4,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a28dc407a,11,2,1,38,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,106,4,5,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,220,3,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a28dc407a,20,2,6,37,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,a4d4c52a0,68,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a53cba981,316,3,3,31,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeac7bc7f,2,1,1,101,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a996e38e1,256,15,1,192,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,16,2,1,23,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e3e1227,212,5,4,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aca23f99e,781,15,17,199,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,36,2,4,23,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,8,3,1,17,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,114,5,1,19,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab754d804,217,5,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a0cee2798,111,6,1,22,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,a882624bd,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a76cad734,7,1,2,189,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a5b042f9c,83,4,12,54,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac4ae7b08,24,8,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ae9bba66a,168,2,1,205,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aafa76c3d,154,6,2,5,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab7464fa,96,3,5,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab7464fa,50,3,2,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab7464fa,23,1,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a68e7039b,4,1,1,7,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a21df1e70,525,15,12,1193,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a1e581898,905,12,5,7,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a2623b906,40,1,7,3,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac297ff57,2,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a91f1f3b3,40625,594,35,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,af66ecd14,10,1,1,368,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a4a1dfc6c,25,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a08537df9,76,5,11,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,9,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab2ece173,6,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a55d2cdc8,2,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,5,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,afb62a5b9,12,1,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,afb62a5b9,23,2,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,0,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,af90667f6,6,2,1,51,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,8,1,4,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,12,2,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,8,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a73a9574e,32,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,7,1,2,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,6,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a0672f764,53,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a9dd2e3c0,15,2,1,5,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,adad53148,114,3,1,3,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a41334601,6,1,4,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a89dca5ef,9,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,79,6,16,23,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,42,1,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,40,1,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,66,2,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,60,2,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,173,2,31,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aaee1c0cd,669,7,7,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,34,3,2,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,abd4fe483,39,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,26,2,1,13,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,34,9,4,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,42,2,4,4,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac73c2135,81,6,6,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ace4e0dfb,7,1,1,23,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a4a4c796d,1303,7,56,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a18c03ea5,31,2,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aaee1c0cd,9,1,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a868cfe77,38,4,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aaee1c0cd,82,7,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a18c03ea5,123,3,1,22,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab2ece173,194,8,8,20,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e991cda,41,1,6,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e991cda,357,8,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a7be41a7a,2,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa238cb0a,727,3,10,53,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a41334601,52,3,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a597022dd,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,aa10917a0,32,2,2,11,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a4f7d5cb7,443,3,5,265,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ab06db1d7,55,10,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ab06db1d7,22,4,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,91,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab9fc4641,94,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6c8c07a8,9,4,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e3e1227,84,2,1,25,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a22ea5b25,112,2,4,17,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,adaf4621f,162,6,1,163,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a468a7f64,2881,3,4,173,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,12,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab689c736,75,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a33acee2d,321,21,2,157,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a597022dd,31,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a4a1dfc6c,12,4,2,21,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,64,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,15,2,2,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab689c736,7,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a9dd2e3c0,1,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,aad558b12,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,89,1,1,7,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,87,3,5,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,adb950557,9,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,afb62a5b9,87,5,5,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e3e1227,43,4,1,8,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab028fbf6,390,6,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ad7aa5d4b,2,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a7be41a7a,23,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,MEMBER,a1a5a17e0,5,1,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a72e5ee0e,2,1,2,1346,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,36,2,1,14,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a9dd2e3c0,43,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ad6e74ab4,93,4,12,11,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,adeeb0a71,217,2,9,360,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a68e7039b,2,1,2,0,
pytorch,pytorch,f,f,2023-11-01,merged,COLLABORATOR,a6cfb0643,877,14,51,236,546
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a73b095db,713,21,79,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab754d804,286,8,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,10,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac76f946f,190,5,11,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1febba14,60,7,1,53,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a68e7039b,43,7,3,15,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a68e7039b,760,31,2,5,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a68e7039b,65,5,3,5,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab754d804,455,9,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a22ea5b25,23,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,11,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,274,8,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,10,1,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aab7464fa,23,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,5,1,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a21df1e70,11,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a72e5ee0e,395,9,7,6,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a6e3e1227,2,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab2ece173,54,4,2,17,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,2,1,1,15,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,14,2,1,30,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a0cee2798,4,1,1,7,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,59,3,7,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a821316f3,2,1,1,127,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac297ff57,301,14,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab791a946,16,2,1,3,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab028fbf6,89,3,3,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a9a19100a,14,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,3,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,17,1,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,a611b96d0,4,1,4,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aaee1c0cd,517,2,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,12,1,1,18,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab2ece173,23,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a18c03ea5,58,2,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,19,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,6,2,1,3,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,37,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a4a4c796d,197,12,18,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,2,1,1,2,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,abd4fe483,90,2,1,2718,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a76060dbc,2,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a55d2cdc8,8,4,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a642039ad,6,2,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a3552c582,20,4,5,126,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a8cdc463a,230,7,1,6,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,81,4,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a76060dbc,17,1,1,1,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,26,1,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab028fbf6,82,7,0,,
pytorch,pytorch,f,f,2023-11-01,closed,MEMBER,a1a5a17e0,2,1,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aa773f4ff,22,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a3552c582,46,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ac76f946f,105,6,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a96e79d8e,65,2,1,4,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aa3f63d8a,286,10,23,1,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,adb950557,89,4,0,,
pytorch,pytorch,f,f,2023-11-01,merged,CONTRIBUTOR,add189f6d,2,1,2,6,20
pytorch,pytorch,f,f,2023-11-01,merged,CONTRIBUTOR,add189f6d,11,1,1,20,20
pytorch,pytorch,f,f,2023-11-01,merged,CONTRIBUTOR,add189f6d,14,2,1,20,20
pytorch,pytorch,f,f,2023-11-01,merged,CONTRIBUTOR,add189f6d,11,2,1,20,20
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,ab689c736,21,2,1,21,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a18c03ea5,8,3,2,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a41334601,12,1,4,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a37aaac61,10,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa238cb0a,40,3,7,113,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a41334601,19,2,3,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,4,1,1,17,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a1eb0cd02,3,1,1,17,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,ab7bd9f60,31,1,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeac7bc7f,39,7,5,158,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,afcac5ef0,4,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a35333b4b,10,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a40cd99b2,24,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a868cfe77,100,2,2,5,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,add189f6d,12,1,1,112,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,aada24bc7,14,1,1,835,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeba75f66,99,2,3,19,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeba75f66,73,2,3,19,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,aa35e944c,2,1,1,139,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a18695e74,5,1,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a73a9574e,382,9,12,209,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a18695e74,6,2,0,,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,aeac7bc7f,1,1,1,9,
pytorch,pytorch,f,f,2023-11-01,merged,COLLABORATOR,a18695e74,6,2,3,0,10
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a53a38204,145,13,4,175,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a41334601,23,1,3,109,
pytorch,pytorch,f,f,2023-11-01,closed,NONE,afd075c2e,94,3,0,,
pytorch,pytorch,f,f,2023-11-01,closed,CONTRIBUTOR,a35333b4b,12,2,1,0,
pytorch,pytorch,f,f,2023-11-01,closed,COLLABORATOR,a611ecaad,156,4,10,0,
